layer,matrix_type,tensor_key,method,group_size,row_width,num_weights,number_of_scales,mse,zeroed_percent,average_scale,maximum_scale,mse_improvement_vs_global,zeroed_point_reduction
11,down_proj,model.layers.11.mlp.down_proj.weight,grouped,256,5632,11534336,45056,5.067944584880024e-06,18.008847670121625,0.007677094545215368,0.0719866082072258,51.190154666038794,78.17459106445312
11,down_proj,model.layers.11.mlp.down_proj.weight,grouped,128,5632,11534336,90112,4.2988581299141515e-06,16.600331393155184,0.007079165894538164,0.0719866082072258,60.34832025129032,79.58310734141956
11,down_proj,model.layers.11.mlp.down_proj.weight,grouped,64,5632,11534336,180224,3.567708517948631e-06,15.126852555708451,0.0064604501239955425,0.0719866082072258,72.71582469077076,81.0565861788663
11,down_proj,model.layers.11.mlp.down_proj.weight,grouped,32,5632,11534336,360448,2.869125637516845e-06,13.572883605957031,0.005811935756355524,0.0719866082072258,90.42088075426744,82.61055512861772
11,down_proj,model.layers.11.mlp.down_proj.weight,grouped,16,5632,11534336,720896,2.193486352553009e-06,11.868208104913885,0.005122597794979811,0.0719866082072258,118.27238716893393,84.31523062966086
11,gate_proj,model.layers.11.mlp.gate_proj.weight,global,11534336,2048,11534336,1,0.00032240431755781174,93.0864767594771,0.07421875,0.07421875,1.0,0.0
11,gate_proj,model.layers.11.mlp.gate_proj.weight,grouped,512,2048,11534336,22528,8.33697231428232e-06,19.14102380925959,0.009726780466735363,0.07421875,38.67163106749091,73.9454529502175
11,gate_proj,model.layers.11.mlp.gate_proj.weight,grouped,256,2048,11534336,45056,7.1916952038009185e-06,17.818381569602273,0.0090511878952384,0.07421875,44.830086429054475,75.26809518987483
11,gate_proj,model.layers.11.mlp.gate_proj.weight,grouped,128,2048,11534336,90112,6.099771326262271e-06,16.43961126154119,0.008350087329745293,0.07421875,52.85514822001859,76.6468654979359
11,gate_proj,model.layers.11.mlp.gate_proj.weight,grouped,64,2048,11534336,180224,5.059970135334879e-06,15.002744848077947,0.007623875048011541,0.07421875,63.71664435455692,78.08373191139914
11,gate_proj,model.layers.11.mlp.gate_proj.weight,grouped,32,2048,11534336,360448,4.065341272507794e-06,13.471169905229049,0.006861286237835884,0.07421875,79.30559722946202,79.61530685424805
11,gate_proj,model.layers.11.mlp.gate_proj.weight,grouped,16,2048,11534336,720896,3.1069916985870805e-06,11.799855665727096,0.006049500312656164,0.07421875,103.7673572492732,81.28662109375
11,k_proj,model.layers.11.self_attn.k_proj.weight,global,524288,2048,524288,1,0.0002349496353417635,52.91252136230469,0.0538504458963871,0.0538504458963871,1.0,0.0
11,k_proj,model.layers.11.self_attn.k_proj.weight,grouped,512,2048,524288,1024,4.1483730456093326e-05,20.0286865234375,0.020770005881786346,0.0538504458963871,5.66365736057503,32.88383483886719
11,k_proj,model.layers.11.self_attn.k_proj.weight,grouped,256,2048,524288,2048,3.558769458322786e-05,18.52703094482422,0.01920943520963192,0.0538504458963871,6.601990887392099,34.38549041748047
11,k_proj,model.layers.11.self_attn.k_proj.weight,grouped,128,2048,524288,4096,2.995075919898227e-05,16.98780059814453,0.017619958147406578,0.0538504458963871,7.8445302097633345,35.924720764160156
11,k_proj,model.layers.11.self_attn.k_proj.weight,grouped,64,2048,524288,8192,2.4610822947579436e-05,15.427589416503906,0.015994608402252197,0.0538504458963871,9.546598089881089,37.48493194580078
11,k_proj,model.layers.11.self_attn.k_proj.weight,grouped,32,2048,524288,16384,1.963730937859509e-05,13.7847900390625,0.014335418120026588,0.0538504458963871,11.964451484268078,39.12773132324219
11,k_proj,model.layers.11.self_attn.k_proj.weight,grouped,16,2048,524288,32768,1.486376640968956e-05,12.023353576660156,0.01258128136396408,0.0538504458963871,15.806870806890633,40.88916778564453
11,o_proj,model.layers.11.self_attn.o_proj.weight,global,4194304,2048,4194304,1,0.0001767055073287338,95.59624195098877,0.0597098208963871,0.0597098208963871,1.0,0.0
11,o_proj,model.layers.11.self_attn.o_proj.weight,grouped,512,2048,4194304,8192,4.7587050175934564e-06,20.717310905456543,0.007345067337155342,0.0597098208963871,37.13310799375756,74.87893104553223
11,o_proj,model.layers.11.self_attn.o_proj.weight,grouped,256,2048,4194304,16384,3.951798589696409e-06,18.88406276702881,0.006699343211948872,0.0597098208963871,44.71521088890032,76.71217918395996
11,o_proj,model.layers.11.self_attn.o_proj.weight,grouped,128,2048,4194304,32768,3.1796162147657014e-06,16.842293739318848,0.0060046762228012085,0.0597098208963871,55.57447672714011,78.75394821166992
11,o_proj,model.layers.11.self_attn.o_proj.weight,grouped,64,2048,4194304,65536,2.5252102204831317e-06,14.888739585876465,0.005351853556931019,0.0597098208963871,69.9765531975892,80.7075023651123
11,o_proj,model.layers.11.self_attn.o_proj.weight,grouped,32,2048,4194304,131072,2.041228754023905e-06,13.40780258178711,0.004827544093132019,0.0597098208963871,86.56820406845219,82.18843936920166
11,o_proj,model.layers.11.self_attn.o_proj.weight,grouped,16,2048,4194304,262144,1.566466153235524e-06,11.7659330368042,0.004264968913048506,0.0597098208963871,112.80518698967731,83.83030891418457
11,q_proj,model.layers.11.self_attn.q_proj.weight,global,4194304,2048,4194304,1,0.00022363470634445548,77.6663064956665,0.0560825876891613,0.0560825876891613,1.0,0.0
11,q_proj,model.layers.11.self_attn.q_proj.weight,grouped,512,2048,4194304,8192,1.5068961147335358e-05,20.949220657348633,0.012203467078506947,0.0560825876891613,14.840751406675487,56.71708583831787
11,q_proj,model.layers.11.self_attn.q_proj.weight,grouped,256,2048,4194304,16384,1.260800490854308e-05,19.173884391784668,0.011175376363098621,0.0560825876891613,17.737517392059583,58.492422103881836
11,q_proj,model.layers.11.self_attn.q_proj.weight,grouped,128,2048,4194304,32768,1.0398830454505514e-05,17.48325824737549,0.01018694881349802,0.0560825876891613,21.505755606156747,60.183048248291016
11,q_proj,model.layers.11.self_attn.q_proj.weight,grouped,64,2048,4194304,65536,8.431439709966071e-06,15.798568725585938,0.009205982089042664,0.0560825876891613,26.52390505504254,61.867737770080566
11,q_proj,model.layers.11.self_attn.q_proj.weight,grouped,32,2048,4194304,131072,6.64695153318462e-06,14.057016372680664,0.008212193846702576,0.0560825876891613,33.64470242154901,63.60929012298584
11,q_proj,model.layers.11.self_attn.q_proj.weight,grouped,16,2048,4194304,262144,5.0019916670862585e-06,12.223267555236816,0.0071873716078698635,0.0560825876891613,44.70913212750839,65.44303894042969
11,up_proj,model.layers.11.mlp.up_proj.weight,global,11534336,2048,11534336,1,9.084399061976e-05,66.62352301857688,0.033203125,0.033203125,1.0,0.0
11,up_proj,model.layers.11.mlp.up_proj.weight,grouped,512,2048,11534336,22528,5.898124072700739e-06,19.21059868552468,0.008312285877764225,0.033203125,15.402183728251536,47.412924333052196
11,up_proj,model.layers.11.mlp.up_proj.weight,grouped,256,2048,11534336,45056,5.111009613756323e-06,17.91074059226296,0.0077440510503947735,0.033203125,17.77417721446907,48.712782426313915
11,up_proj,model.layers.11.mlp.up_proj.weight,grouped,128,2048,11534336,90112,4.353314125182806e-06,16.550497575239703,0.007153545040637255,0.033203125,20.867777515583086,50.07302544333717
11,up_proj,model.layers.11.mlp.up_proj.weight,grouped,64,2048,11534336,180224,3.6270409964345163e-06,15.124719793146307,0.0065377638675272465,0.033203125,25.046309294287607,51.49880322543057
11,up_proj,model.layers.11.mlp.up_proj.weight,grouped,32,2048,11534336,360448,2.9240482035675086e-06,13.594306599010121,0.005887855309993029,0.033203125,31.06788407555151,53.02921641956675
11,up_proj,model.layers.11.mlp.up_proj.weight,grouped,16,2048,11534336,720896,2.2377355435310164e-06,11.905730854381215,0.0051927282474935055,0.033203125,40.59639258194625,54.71779216419566
11,v_proj,model.layers.11.self_attn.v_proj.weight,global,524288,2048,524288,1,7.561674010503339e-06,35.09941101074219,0.009556361474096775,0.009556361474096775,1.0,0.0
11,v_proj,model.layers.11.self_attn.v_proj.weight,grouped,512,2048,524288,1024,2.6832069579540985e-06,20.823287963867188,0.005579965654760599,0.009556361474096775,2.8181478838549943,14.276123046875
11,v_proj,model.layers.11.self_attn.v_proj.weight,grouped,256,2048,524288,2048,2.3366872028418584e-06,19.470977783203125,0.005204864777624607,0.009556361474096775,3.2360660003216934,15.628433227539062
11,v_proj,model.layers.11.self_attn.v_proj.weight,grouped,128,2048,524288,4096,1.9897552192560397e-06,17.98725128173828,0.004796498455107212,0.009556361474096775,3.8003036440485447,17.112159729003906
11,v_proj,model.layers.11.self_attn.v_proj.weight,grouped,64,2048,524288,8192,1.6508388398506213e-06,16.41387939453125,0.004370757378637791,0.009556361474096775,4.580504061309563,18.685531616210938
11,v_proj,model.layers.11.self_attn.v_proj.weight,grouped,32,2048,524288,16384,1.325076823377458e-06,14.715194702148438,0.003922461532056332,0.009556361474096775,5.706592913782584,20.38421630859375
11,v_proj,model.layers.11.self_attn.v_proj.weight,grouped,16,2048,524288,32768,1.0088648423334234e-06,12.8204345703125,0.0034441074822098017,0.009556361474096775,7.495229978491265,22.278976440429688
12,down_proj,model.layers.12.mlp.down_proj.weight,global,11534336,5632,11534336,1,0.0002851183235179633,99.8784672130238,0.1149553582072258,0.1149553582072258,1.0,0.0
12,down_proj,model.layers.12.mlp.down_proj.weight,grouped,512,5632,11534336,22528,5.959105692454614e-06,19.851545854048297,0.008271479047834873,0.1149553582072258,47.84582422811841,80.0269213589755
12,down_proj,model.layers.12.mlp.down_proj.weight,grouped,256,5632,11534336,45056,5.0833837121899705e-06,18.401189283891156,0.007667243015021086,0.1149553582072258,56.08829465976543,81.47727792913264
12,down_proj,model.layers.12.mlp.down_proj.weight,grouped,128,5632,11534336,90112,4.2815190681722015e-06,16.902680830522016,0.007051961030811071,0.1149553582072258,66.59279544904176,82.97578638250178
12,down_proj,model.layers.12.mlp.down_proj.weight,grouped,64,5632,11534336,180224,3.532276650730637e-06,15.361109646883877,0.006420035380870104,0.1149553582072258,80.7180047630153,84.51735756613992
12,down_proj,model.layers.12.mlp.down_proj.weight,grouped,32,5632,11534336,360448,2.8241074687684886e-06,13.72892206365412,0.0057588727213442326,0.1149553582072258,100.95873711289575,86.14954514936967
12,down_proj,model.layers.12.mlp.down_proj.weight,grouped,16,5632,11534336,720896,2.148936118828715e-06,11.968690698797053,0.005063559859991074,0.1149553582072258,132.67882698782503,87.90977651422675
12,gate_proj,model.layers.12.mlp.gate_proj.weight,global,11534336,2048,11534336,1,0.00035780391772277653,94.7610161521218,0.0825892835855484,0.0825892835855484,1.0,0.0
12,gate_proj,model.layers.12.mlp.gate_proj.weight,grouped,512,2048,11534336,22528,9.27371729630977e-06,19.652123884721235,0.010163309052586555,0.0825892835855484,38.58257765364005,75.10889226740056
12,gate_proj,model.layers.12.mlp.gate_proj.weight,grouped,256,2048,11534336,45056,7.929640560178086e-06,18.221785805442117,0.009419769048690796,0.0825892835855484,45.12233751421652,76.53923034667969
12,gate_proj,model.layers.12.mlp.gate_proj.weight,grouped,128,2048,11534336,90112,6.670240964012919e-06,16.760947487571023,0.008659835904836655,0.0825892835855484,53.641827881959486,78.00006866455078
12,gate_proj,model.layers.12.mlp.gate_proj.weight,grouped,64,2048,11534336,180224,5.4956790336291306e-06,15.234236283735795,0.007880845107138157,0.0825892835855484,65.10640733079656,79.526779868386
12,gate_proj,model.layers.12.mlp.gate_proj.weight,grouped,32,2048,11534336,360448,4.389335572341224e-06,13.633329218084162,0.00707411440089345,0.0825892835855484,81.51664684227545,81.12768693403764
12,gate_proj,model.layers.12.mlp.gate_proj.weight,grouped,16,2048,11534336,720896,3.341580850246828e-06,11.912302537397904,0.0062255351804196835,0.0825892835855484,107.07624138328035,82.84871361472389
12,k_proj,model.layers.12.self_attn.k_proj.weight,global,524288,2048,524288,1,0.0003948105440940708,60.23750305175781,0.0697544664144516,0.0697544664144516,1.0,0.0
12,k_proj,model.layers.12.self_attn.k_proj.weight,grouped,512,2048,524288,1024,4.7593781346222386e-05,20.37067413330078,0.022339139133691788,0.0697544664144516,8.29542290876217,39.86682891845703
12,k_proj,model.layers.12.self_attn.k_proj.weight,grouped,256,2048,524288,2048,3.981501504313201e-05,18.717575073242188,0.020482642576098442,0.0697544664144516,9.916121937072447,41.519927978515625
12,k_proj,model.layers.12.self_attn.k_proj.weight,grouped,128,2048,524288,4096,3.315782669233158e-05,17.084121704101562,0.018705742433667183,0.0697544664144516,11.907009097956916,43.15338134765625
12,k_proj,model.layers.12.self_attn.k_proj.weight,grouped,64,2048,524288,8192,2.6872083253692836e-05,15.464019775390625,0.016908040270209312,0.0697544664144516,14.692219444497844,44.77348327636719
12,k_proj,model.layers.12.self_attn.k_proj.weight,grouped,32,2048,524288,16384,2.1293120880727656e-05,13.787841796875,0.015105857513844967,0.0697544664144516,18.541694583221602,46.44966125488281
12,k_proj,model.layers.12.self_attn.k_proj.weight,grouped,16,2048,524288,32768,1.6105477698147297e-05,12.02392578125,0.013256117701530457,0.0697544664144516,24.514053634030866,48.21357727050781
12,o_proj,model.layers.12.self_attn.o_proj.weight,global,4194304,2048,4194304,1,0.00018919227295555174,93.33882331848145,0.0577566958963871,0.0577566958963871,1.0,0.0
12,o_proj,model.layers.12.self_attn.o_proj.weight,grouped,512,2048,4194304,8192,5.172194505576044e-06,20.0150728225708,0.007667608093470335,0.0577566958963871,36.57872354792287,73.32375049591064
12,o_proj,model.layers.12.self_attn.o_proj.weight,grouped,256,2048,4194304,16384,4.390994490677258e-06,18.491053581237793,0.007079736795276403,0.0577566958963871,43.086429135184616,74.84776973724365
12,o_proj,model.layers.12.self_attn.o_proj.weight,grouped,128,2048,4194304,32768,3.572051355149597e-06,16.59567356109619,0.006383571308106184,0.0577566958963871,52.96460049008125,76.74314975738525
12,o_proj,model.layers.12.self_attn.o_proj.weight,grouped,64,2048,4194304,65536,2.8762456167896744e-06,14.7658109664917,0.005725976079702377,0.0577566958963871,65.77750935148542,78.57301235198975
12,o_proj,model.layers.12.self_attn.o_proj.weight,grouped,32,2048,4194304,131072,2.329800736333709e-06,13.3087158203125,0.005170783493667841,0.0577566958963871,81.20534516324093,80.03010749816895
12,o_proj,model.layers.12.self_attn.o_proj.weight,grouped,16,2048,4194304,262144,1.7912329894897994e-06,11.684608459472656,0.004571438301354647,0.0577566958963871,105.62125310646482,81.65421485900879
12,q_proj,model.layers.12.self_attn.q_proj.weight,global,4194304,2048,4194304,1,0.0002615624398458749,77.94327735900879,0.0594308041036129,0.0594308041036129,1.0,0.0
12,q_proj,model.layers.12.self_attn.q_proj.weight,grouped,512,2048,4194304,8192,1.4327134522318374e-05,20.16425132751465,0.012371455319225788,0.0594308041036129,18.256437771169168,57.77902603149414
12,q_proj,model.layers.12.self_attn.q_proj.weight,grouped,256,2048,4194304,16384,1.2029091521981172e-05,18.48151683807373,0.01135159656405449,0.0594308041036129,21.744155771690064,59.46176052093506
12,q_proj,model.layers.12.self_attn.q_proj.weight,grouped,128,2048,4194304,32768,1.0064274647447746e-05,16.91157817840576,0.010400996543467045,0.0594308041036129,25.989199322199134,61.03169918060303
12,q_proj,model.layers.12.self_attn.q_proj.weight,grouped,64,2048,4194304,65536,8.26773339213105e-06,15.335679054260254,0.009441404603421688,0.0594308041036129,31.636535364677005,62.607598304748535
12,q_proj,model.layers.12.self_attn.q_proj.weight,grouped,32,2048,4194304,131072,6.6020002122968435e-06,13.721942901611328,0.008464450016617775,0.0594308041036129,39.61866577324405,64.22133445739746
12,q_proj,model.layers.12.self_attn.q_proj.weight,grouped,16,2048,4194304,262144,5.016310296923621e-06,11.971664428710938,0.007437985390424728,0.0594308041036129,52.14239637573551,65.97161293029785
12,up_proj,model.layers.12.mlp.up_proj.weight,global,11534336,2048,11534336,1,0.0001451603602617979,79.61147481744939,0.0432477667927742,0.0432477667927742,1.0,0.0
12,up_proj,model.layers.12.mlp.up_proj.weight,grouped,512,2048,11534336,22528,6.021444278303534e-06,19.637237895618785,0.008351745083928108,0.0432477667927742,24.107233008007675,59.97423692183061
12,up_proj,model.layers.12.mlp.up_proj.weight,grouped,256,2048,11534336,45056,5.1686693041119725e-06,18.25502569025213,0.007754812017083168,0.0432477667927742,28.08466777828377,61.356449127197266
12,up_proj,model.layers.12.mlp.up_proj.weight,grouped,128,2048,11534336,90112,4.365685526863672e-06,16.812749342484906,0.00714062200859189,0.0432477667927742,33.25030155483548,62.798725474964485
12,up_proj,model.layers.12.mlp.up_proj.weight,grouped,64,2048,11534336,180224,3.613488161136047e-06,15.32365625554865,0.006509943399578333,0.0432477667927742,40.17181011495575,64.28781856190074
12,up_proj,model.layers.12.mlp.up_proj.weight,grouped,32,2048,11534336,360448,2.8947840746695874e-06,13.733924518931996,0.005847391672432423,0.0432477667927742,50.14548806316983,65.87755029851739
12,up_proj,model.layers.12.mlp.up_proj.weight,grouped,16,2048,11534336,720896,2.2055321551306406e-06,12.004349448464133,0.0051454901695251465,0.0432477667927742,65.81647876868048,67.60712536898527
12,v_proj,model.layers.12.self_attn.v_proj.weight,global,524288,2048,524288,1,9.427064469491597e-06,30.919265747070312,0.01067243330180645,0.01067243330180645,1.0,0.0
12,v_proj,model.layers.12.self_attn.v_proj.weight,grouped,512,2048,524288,1024,4.099252237210749e-06,20.616722106933594,0.006946035660803318,0.01067243330180645,2.299703439548782,10.302543640136719
12,v_proj,model.layers.12.self_attn.v_proj.weight,grouped,256,2048,524288,2048,3.590174401324475e-06,19.324874877929688,0.006490835454314947,0.01067243330180645,2.625795690040516,11.594390869140625
12,v_proj,model.layers.12.self_attn.v_proj.weight,grouped,128,2048,524288,4096,3.078461077166139e-06,17.975425720214844,0.006009119097143412,0.01067243330180645,3.0622652790431353,12.943840026855469
12,v_proj,model.layers.12.self_attn.v_proj.weight,grouped,64,2048,524288,8192,2.566015155025525e-06,16.495513916015625,0.005490567069500685,0.01067243330180645,3.673814806209834,14.423751831054688
12,v_proj,model.layers.12.self_attn.v_proj.weight,grouped,32,2048,524288,16384,2.068076582872891e-06,14.869117736816406,0.004939834587275982,0.01067243330180645,4.558373005895115,16.050148010253906
12,v_proj,model.layers.12.self_attn.v_proj.weight,grouped,16,2048,524288,32768,1.5803345831955085e-06,13.014793395996094,0.004346498753875494,0.01067243330180645,5.96523329283198,17.90447235107422
13,down_proj,model.layers.13.mlp.down_proj.weight,global,11534336,5632,11534336,1,0.00029131013434380293,99.85035116022283,0.1138392835855484,0.1138392835855484,1.0,0.0
13,down_proj,model.layers.13.mlp.down_proj.weight,grouped,512,5632,11534336,22528,6.1460668803192675e-06,19.927935166792437,0.008398271165788174,0.1138392835855484,47.39781392171742,79.92241599343039
13,down_proj,model.layers.13.mlp.down_proj.weight,grouped,256,5632,11534336,45056,5.241881353867939e-06,18.44348040494052,0.007775511126965284,0.1138392835855484,55.57358411571977,81.40687075528231
13,down_proj,model.layers.13.mlp.down_proj.weight,grouped,128,5632,11534336,90112,4.401365458761575e-06,16.922560605135832,0.00714227557182312,0.1138392835855484,66.18630901551396,82.927790555087
13,down_proj,model.layers.13.mlp.down_proj.weight,grouped,64,5632,11534336,180224,3.623152451837086e-06,15.359288995916193,0.00649600476026535,0.1138392835855484,80.40239493540957,84.49106216430664
13,down_proj,model.layers.13.mlp.down_proj.weight,grouped,32,5632,11534336,360448,2.894505314543494e-06,13.727890361439098,0.005829136352986097,0.1138392835855484,100.64245965627008,86.12246079878373
13,down_proj,model.layers.13.mlp.down_proj.weight,grouped,16,5632,11534336,720896,2.200365088356193e-06,11.973545768044211,0.005123804323375225,0.1138392835855484,132.39172712080673,87.87680539217862
13,gate_proj,model.layers.13.mlp.gate_proj.weight,global,11534336,2048,11534336,1,0.00034650691668502986,94.11218816583806,0.0797991082072258,0.0797991082072258,1.0,0.0
13,gate_proj,model.layers.13.mlp.gate_proj.weight,grouped,512,2048,11534336,22528,9.327461157226935e-06,19.647112759676848,0.010148286819458008,0.0797991082072258,37.1491138739887,74.46507540616122
13,gate_proj,model.layers.13.mlp.gate_proj.weight,grouped,256,2048,11534336,45056,7.96838867245242e-06,18.22220195423473,0.00940639991313219,0.0797991082072258,43.485192669245876,75.88998621160333
13,gate_proj,model.layers.13.mlp.gate_proj.weight,grouped,128,2048,11534336,90112,6.68107577439514e-06,16.74508181485263,0.008639314211905003,0.0797991082072258,51.863940536791816,77.36710635098544
13,gate_proj,model.layers.13.mlp.gate_proj.weight,grouped,64,2048,11534336,180224,5.492904620041372e-06,15.228817679665305,0.007861022837460041,0.0797991082072258,63.082638540776266,78.88337048617277
13,gate_proj,model.layers.13.mlp.gate_proj.weight,grouped,32,2048,11534336,360448,4.37823746324284e-06,13.63216746937145,0.007052900269627571,0.0797991082072258,79.14301578982464,80.48002069646661
13,gate_proj,model.layers.13.mlp.gate_proj.weight,grouped,16,2048,11534336,720896,3.3253907076868927e-06,11.90487254749645,0.006201615557074547,0.0797991082072258,104.20036234661174,82.20731561834161
13,k_proj,model.layers.13.self_attn.k_proj.weight,global,524288,2048,524288,1,0.0002716038143262267,52.28099822998047,0.0574776791036129,0.0574776791036129,1.0,0.0
13,k_proj,model.layers.13.self_attn.k_proj.weight,grouped,512,2048,524288,1024,4.617514059646055e-05,19.883155822753906,0.021984949707984924,0.0574776791036129,5.882035459293131,32.39784240722656
13,k_proj,model.layers.13.self_attn.k_proj.weight,grouped,256,2048,524288,2048,3.943249976146035e-05,18.386077880859375,0.02030891925096512,0.0574776791036129,6.887816292886426,33.894920349121094
13,k_proj,model.layers.13.self_attn.k_proj.weight,grouped,128,2048,524288,4096,3.309912426630035e-05,16.859817504882812,0.018632838502526283,0.0574776791036129,8.205770404710021,35.421180725097656
13,k_proj,model.layers.13.self_attn.k_proj.weight,grouped,64,2048,524288,8192,2.712740024435334e-05,15.285873413085938,0.016903415322303772,0.0574776791036129,10.012157887586813,36.99512481689453
13,k_proj,model.layers.13.self_attn.k_proj.weight,grouped,32,2048,524288,16384,2.1619956896756776e-05,13.692474365234375,0.015154709108173847,0.0574776791036129,12.562643654806276,38.588523864746094
13,k_proj,model.layers.13.self_attn.k_proj.weight,grouped,16,2048,524288,32768,1.64445664267987e-05,11.9354248046875,0.013330900110304356,0.0574776791036129,16.516325652928778,40.34557342529297
13,o_proj,model.layers.13.self_attn.o_proj.weight,global,4194304,2048,4194304,1,0.00018680241191759706,95.12629508972168,0.0602678582072258,0.0602678582072258,1.0,0.0
13,o_proj,model.layers.13.self_attn.o_proj.weight,grouped,512,2048,4194304,8192,4.831293608731357e-06,20.191383361816406,0.007435737177729607,0.0602678582072258,38.665092011795416,74.93491172790527
13,o_proj,model.layers.13.self_attn.o_proj.weight,grouped,256,2048,4194304,16384,4.067029294674285e-06,18.497633934020996,0.00682025495916605,0.0602678582072258,45.93092362580522,76.62866115570068
13,o_proj,model.layers.13.self_attn.o_proj.weight,grouped,128,2048,4194304,32768,3.3479068406450097e-06,16.718554496765137,0.006182739045470953,0.0602678582072258,55.79677715333548,78.40774059295654
13,o_proj,model.layers.13.self_attn.o_proj.weight,grouped,64,2048,4194304,65536,2.675474888746976e-06,14.811015129089355,0.005525614600628614,0.0602678582072258,69.82028226214582,80.31527996063232
13,o_proj,model.layers.13.self_attn.o_proj.weight,grouped,32,2048,4194304,131072,2.1652115265169414e-06,13.3467435836792,0.004989308770745993,0.0602678582072258,86.27443999344304,81.77955150604248
13,o_proj,model.layers.13.self_attn.o_proj.weight,grouped,16,2048,4194304,262144,1.664703518144961e-06,11.710357666015625,0.004408297594636679,0.0602678582072258,112.21362235466272,83.41593742370605
13,q_proj,model.layers.13.self_attn.q_proj.weight,global,4194304,2048,4194304,1,0.00028582377126440406,80.97736835479736,0.0633370503783226,0.0633370503783226,1.0,0.0
13,q_proj,model.layers.13.self_attn.q_proj.weight,grouped,512,2048,4194304,8192,1.36674425448291e-05,20.032525062561035,0.012092345394194126,0.0633370503783226,20.912747233207998,60.94484329223633
13,q_proj,model.layers.13.self_attn.q_proj.weight,grouped,256,2048,4194304,16384,1.1537329555721954e-05,18.42062473297119,0.011131159961223602,0.0633370503783226,24.773823949810758,62.55674362182617
13,q_proj,model.layers.13.self_attn.q_proj.weight,grouped,128,2048,4194304,32768,9.684645192464814e-06,16.898822784423828,0.01021542213857174,0.0633370503783226,29.513086497664432,64.07854557037354
13,q_proj,model.layers.13.self_attn.q_proj.weight,grouped,64,2048,4194304,65536,7.973819265316706e-06,15.353989601135254,0.009284472092986107,0.0633370503783226,35.845278373393334,65.62337875366211
13,q_proj,model.layers.13.self_attn.q_proj.weight,grouped,32,2048,4194304,131072,6.366411980707198e-06,13.737154006958008,0.008324437774717808,0.0633370503783226,44.89558202179903,67.24021434783936
13,q_proj,model.layers.13.self_attn.q_proj.weight,grouped,16,2048,4194304,262144,4.8376255108451005e-06,11.988139152526855,0.0073172952979803085,0.0633370503783226,59.08348437133832,68.98922920227051
13,up_proj,model.layers.13.mlp.up_proj.weight,global,11534336,2048,11534336,1,0.00016225347644649446,81.95261521772905,0.0463169626891613,0.0463169626891613,1.0,0.0
13,up_proj,model.layers.13.mlp.up_proj.weight,grouped,512,2048,11534336,22528,6.166244475025451e-06,19.669428738680754,0.008453908376395702,0.0463169626891613,26.313176051266563,62.2831864790483
13,up_proj,model.layers.13.mlp.up_proj.weight,grouped,256,2048,11534336,45056,5.299537860992132e-06,18.282751603560015,0.007850912399590015,0.0463169626891613,30.616533120893454,63.66986361416903
13,up_proj,model.layers.13.mlp.up_proj.weight,grouped,128,2048,11534336,90112,4.472928139875876e-06,16.829464652321555,0.007225863169878721,0.0463169626891613,36.274554692711206,65.12315056540749
13,up_proj,model.layers.13.mlp.up_proj.weight,grouped,64,2048,11534336,180224,3.7019572118879296e-06,15.330826152454723,0.006586234550923109,0.0463169626891613,43.82910637796059,66.62178906527433
13,up_proj,model.layers.13.mlp.up_proj.weight,grouped,32,2048,11534336,360448,2.9662230645044474e-06,13.735346360640092,0.0059163556434214115,0.0463169626891613,54.70036235241849,68.21726885708895
13,up_proj,model.layers.13.mlp.up_proj.weight,grouped,16,2048,11534336,720896,2.2594140318688005e-06,12.00203462080522,0.005206800997257233,0.0463169626891613,71.81219296593099,69.95058059692383
13,v_proj,model.layers.13.self_attn.v_proj.weight,global,524288,2048,524288,1,9.328306077804882e-06,35.064125061035156,0.010602678172290325,0.010602678172290325,1.0,0.0
13,v_proj,model.layers.13.self_attn.v_proj.weight,grouped,512,2048,524288,1024,2.9987788821017602e-06,20.226478576660156,0.005935311317443848,0.010602678172290325,3.1107015370426154,14.837646484375
13,v_proj,model.layers.13.self_attn.v_proj.weight,grouped,256,2048,524288,2048,2.6115344553545583e-06,18.903732299804688,0.005532153882086277,0.010602678172290325,3.5719636241745136,16.16039276123047
13,v_proj,model.layers.13.self_attn.v_proj.weight,grouped,128,2048,524288,4096,2.2212429939827416e-06,17.47875213623047,0.005097674205899239,0.010602678172290325,4.199588294965877,17.585372924804688
13,v_proj,model.layers.13.self_attn.v_proj.weight,grouped,64,2048,524288,8192,1.8550799723016098e-06,15.989494323730469,0.004656488541513681,0.010602678172290325,5.028519641787298,19.074630737304688
13,v_proj,model.layers.13.self_attn.v_proj.weight,grouped,32,2048,524288,16384,1.491430111855152e-06,14.398002624511719,0.004187215119600296,0.010602678172290325,6.254604894762141,20.666122436523438
13,v_proj,model.layers.13.self_attn.v_proj.weight,grouped,16,2048,524288,32768,1.1394820376153802e-06,12.636184692382812,0.0036878399550914764,0.010602678172290325,8.186444164864975,22.427940368652344
14,down_proj,model.layers.14.mlp.down_proj.weight,global,11534336,5632,11534336,1,0.00029603566508740187,98.93840443004261,0.0920758917927742,0.0920758917927742,1.0,0.0
14,down_proj,model.layers.14.mlp.down_proj.weight,grouped,512,5632,11534336,22528,6.624034540436696e-06,20.145754380659625,0.008703499101102352,0.0920758917927742,44.69114152111372,78.79265004938298
