trial,group_size,num_groups,mse,average_scale,zeroed_values
76,250,4,0.266071588,36.02569199,370
76,500,2,0.53501755,71.63131714,567
76,1000,1,1.004696012,142.8571472,999
77,1,1000,3.10E-16,0.256261915,0
77,2,500,0.001644708,0.44629088,51
77,4,250,0.004278977,0.782620192,84
77,8,125,0.015031114,1.397722602,112
77,10,100,0.016657081,1.696175575,121
77,16,63,0.022897048,2.554852247,133
77,20,50,0.026819708,3.160572529,145
77,25,40,0.030938739,3.88974452,159
77,32,32,0.040410414,4.781439781,169
77,40,25,0.045724649,6.055168629,187
77,50,20,0.051678665,7.485604763,188
77,64,16,0.066294909,9.275209427,211
77,100,10,0.098158546,14.64182091,245
77,125,8,0.133409753,18.21747208,274
77,200,5,0.215918347,28.9087162,345
77,250,4,0.258719981,36.04636765,386
77,500,2,0.483732611,71.65962982,591
77,1000,1,0.997971892,142.8571472,999
78,1,1000,4.27E-16,0.259071648,0
78,2,500,0.001425641,0.451330364,41
78,4,250,0.005182317,0.788404942,82
78,8,125,0.012407581,1.399324775,107
78,10,100,0.013615294,1.700048089,115
78,16,63,0.020440986,2.564097166,135
78,20,50,0.025491154,3.165803909,143
78,25,40,0.033560682,3.890625,150
78,32,32,0.039943069,4.797672749,166
78,40,25,0.052426115,6.055583477,176
78,50,20,0.065534554,7.487706184,181
78,64,16,0.085308455,9.294621468,212
78,100,10,0.123547882,14.65165901,245
78,125,8,0.143642575,18.22870827,271
78,200,5,0.199213192,28.93084335,339
78,250,4,0.248856097,36.06123734,389
78,500,2,0.480536073,71.67438507,599
78,1000,1,1.036766648,142.8571472,999
79,1,1000,3.16E-16,0.256069511,0
79,2,500,0.001319822,0.447480053,47
79,4,250,0.003577237,0.781477451,83
79,8,125,0.006313191,1.398864388,108
79,10,100,0.007952644,1.703184366,123
79,16,63,0.013750027,2.565796614,139
79,20,50,0.017723234,3.170376778,154
79,25,40,0.022663351,3.892040253,164
79,32,32,0.032004572,4.787407875,172
79,40,25,0.034954086,6.05104351,183
79,50,20,0.039475374,7.486680508,197
79,64,16,0.045507591,9.28018856,210
79,100,10,0.074410625,14.64644146,245
79,125,8,0.095144741,18.21648026,268
79,200,5,0.183871374,28.92621803,341
79,250,4,0.245295867,36.04751205,384
79,500,2,0.506825745,71.65442657,598
79,1000,1,1.005949855,142.8571472,999
80,1,1000,3.93E-16,0.252061754,0
80,2,500,0.001385954,0.440589935,47
80,4,250,0.00332063,0.776527345,80
80,8,125,0.006439998,1.393997908,106
80,10,100,0.007293105,1.696511984,112
80,16,63,0.014930354,2.564950705,133
80,20,50,0.033548892,3.161917448,139
80,25,40,0.036469612,3.893983364,156
80,32,32,0.043208279,4.799492836,175
80,40,25,0.055174712,6.067500114,194
80,50,20,0.065965287,7.497448921,199
80,64,16,0.087410472,9.295942307,221
80,100,10,0.128270343,14.67003918,261
80,125,8,0.146338418,18.21972275,277
80,200,5,0.226800099,28.9382534,351
80,250,4,0.284135073,36.03706741,384
80,500,2,0.481099576,71.65597534,592
80,1000,1,0.937723756,142.8571472,999
81,1,1000,2.89E-16,0.258274764,0
81,2,500,0.004009621,0.449479491,42
81,4,250,0.005777975,0.783594549,80
81,8,125,0.014946834,1.403406024,106
81,10,100,0.019330028,1.70362258,123
81,16,63,0.026012458,2.565701246,139
81,20,50,0.047486022,3.168272972,156
81,25,40,0.055501241,3.893380642,167
81,32,32,0.062399469,4.792744637,171
81,40,25,0.074987188,6.056871891,188
81,50,20,0.081526697,7.488126278,197
81,64,16,0.094421238,9.278623581,211
81,100,10,0.119743869,14.63969135,244
81,125,8,0.151139393,18.20529556,272
81,200,5,0.226381555,28.91556931,339
81,250,4,0.26979515,36.0388031,382
81,500,2,0.515196741,71.68748474,615
81,1000,1,1.043824434,142.8571472,999
82,1,1000,3.81E-16,0.259213358,0
82,2,500,0.001921188,0.449763864,50
82,4,250,0.005796985,0.786944807,82
82,8,125,0.01011474,1.402362585,112
82,10,100,0.012179385,1.703333139,123
82,16,63,0.021130322,2.573165894,146
82,20,50,0.032625224,3.165474176,155
82,25,40,0.040445309,3.891713619,167
82,32,32,0.047184203,4.801881313,178
82,40,25,0.062735692,6.05366087,189
82,50,20,0.071846925,7.485063076,201
82,64,16,0.086951606,9.275979996,216
82,100,10,0.139307365,14.64400959,250
82,125,8,0.162079066,18.20980263,275
82,200,5,0.236176446,28.92383385,348
82,250,4,0.286431074,36.05448532,396
82,500,2,0.554886878,71.68852997,613
82,1000,1,1.051455379,142.8571472,999
83,1,1000,3.58E-16,0.253358006,0
83,2,500,0.004607861,0.442332149,45
83,4,250,0.006516304,0.778089345,85
83,8,125,0.013963636,1.395162702,107
83,10,100,0.017559381,1.694839478,121
83,16,63,0.025663624,2.555664539,137
83,20,50,0.027897608,3.160412073,149
83,25,40,0.03238076,3.884678364,156
83,32,32,0.040658303,4.790211678,172
83,40,25,0.046605177,6.05024004,188
83,50,20,0.054367583,7.487162113,193
83,64,16,0.071845569,9.273302078,212
83,100,10,0.117695779,14.63863945,252
83,125,8,0.146574706,18.20922661,280
83,200,5,0.212816209,28.89575577,344
83,250,4,0.2716676,36.03442383,398
83,500,2,0.494061112,71.65654755,597
83,1000,1,0.962815106,142.8571472,999
84,1,1000,3.12E-16,0.260153174,0
84,2,500,0.002129212,0.450146109,35
84,4,250,0.007619943,0.780668437,74
84,8,125,0.017266253,1.391413093,91
84,10,100,0.018131102,1.691453457,105
84,16,63,0.023670301,2.551675081,117
84,20,50,0.025200291,3.156168461,129
84,25,40,0.031218512,3.88045311,139
84,32,32,0.038898099,4.779345512,149
84,40,25,0.045983478,6.036087513,159
84,50,20,0.049957428,7.480437279,169
84,64,16,0.06458196,9.266840935,185
84,100,10,0.10089542,14.63352203,219
84,125,8,0.125286117,18.19965744,245
84,200,5,0.194794416,28.89886856,313
84,250,4,0.255176783,36.03171158,360
84,500,2,0.497830153,71.65522766,581
84,1000,1,1.009397388,142.8571472,999
85,1,1000,2.99E-16,0.257687479,0
85,2,500,0.001454552,0.448709965,48
85,4,250,0.004083817,0.779854476,74
85,8,125,0.008944689,1.395388842,114
85,10,100,0.01084693,1.696822047,126
85,16,63,0.012609562,2.561991215,146
85,20,50,0.014703988,3.159009457,153
85,25,40,0.016057158,3.889195204,164
85,32,32,0.019307822,4.788388729,169
85,40,25,0.021688094,6.041104317,175
85,50,20,0.031758297,7.485531807,192
85,64,16,0.046817075,9.274547577,210
85,100,10,0.084787458,14.62790394,242
85,125,8,0.112987548,18.19635582,271
85,200,5,0.184584066,28.89335632,335
85,250,4,0.247371569,36.02759171,378
85,500,2,0.499179542,71.64491272,590
85,1000,1,1.009924531,142.8571472,999
86,1,1000,3.97E-16,0.263170719,0
86,2,500,0.001773186,0.455694109,55
86,4,250,0.004061014,0.7919361,82
86,8,125,0.010408086,1.410539746,104
86,10,100,0.015028941,1.711908579,115
86,16,63,0.01870122,2.57540226,124
86,20,50,0.020532412,3.177234173,137
86,25,40,0.025954235,3.904087067,142
86,32,32,0.033410862,4.810484409,158
86,40,25,0.04432448,6.0706563,172
86,50,20,0.057116717,7.512392521,183
86,64,16,0.076637782,9.292736053,195
86,100,10,0.109015644,14.66902733,233
86,125,8,0.125146791,18.23388672,258
86,200,5,0.222515538,28.95824242,335
86,250,4,0.279728502,36.06987381,375
86,500,2,0.587397516,71.65427399,576
86,1000,1,1.106180191,142.8571472,999
87,1,1000,2.83E-16,0.256802589,0
87,2,500,0.002398389,0.446629524,53
87,4,250,0.006007889,0.778472841,92
87,8,125,0.009185872,1.39419508,116
87,10,100,0.013094307,1.694710732,127
87,16,63,0.024098966,2.560721159,138
87,20,50,0.028093597,3.159303904,151
87,25,40,0.037625398,3.885379076,157
87,32,32,0.0496043,4.786617756,162
87,40,25,0.060871061,6.042928696,177
87,50,20,0.06692218,7.483711243,189
87,64,16,0.080006547,9.27927494,215
87,100,10,0.109466434,14.65311146,250
87,125,8,0.127249166,18.23207283,274
87,200,5,0.212055251,28.92951012,341
87,250,4,0.256951779,36.05918121,390
87,500,2,0.496649981,71.67687988,593
87,1000,1,0.99869293,142.8571472,999
88,1,1000,4.41E-16,0.256129175,0
88,2,500,0.001365724,0.4455598,55
88,4,250,0.004543284,0.778395593,88
88,8,125,0.010575536,1.391617537,113
88,10,100,0.016430503,1.69203639,122
88,16,63,0.022551293,2.552890539,142
88,20,50,0.03271471,3.153769493,153
88,25,40,0.039089583,3.874943256,158
88,32,32,0.052824836,4.777509689,172
88,40,25,0.061431747,6.035009861,183
88,50,20,0.072604969,7.467576504,192
88,64,16,0.093652815,9.255848885,206
88,100,10,0.130319595,14.61747932,246
88,125,8,0.154240832,18.18276978,266
88,200,5,0.219594091,28.87715721,326
88,250,4,0.247384638,36.00265121,366
88,500,2,0.496896029,71.65499878,587
88,1000,1,0.983400643,142.8571472,999
89,1,1000,3.17E-16,0.259187222,0
89,2,500,0.002150009,0.448842198,46
89,4,250,0.006426256,0.783862531,82
89,8,125,0.012581324,1.395310044,105
89,10,100,0.014373262,1.696197629,112
89,16,63,0.017733349,2.555101871,125
89,20,50,0.024465187,3.161429167,140
89,25,40,0.032448061,3.883368254,147
89,32,32,0.03987259,4.792430878,158
89,40,25,0.043440018,6.051827908,170
89,50,20,0.054271918,7.488082886,188
89,64,16,0.068925865,9.288414001,208
89,100,10,0.116118722,14.64300251,241
89,125,8,0.143325537,18.22470093,273
89,200,5,0.254703432,28.91133118,341
89,250,4,0.302111268,36.06536102,393
89,500,2,0.544806719,71.69838715,605
89,1000,1,1.026168704,142.8571472,999
90,1,1000,3.04E-16,0.249937952,0
90,2,500,0.001442778,0.436655015,47
90,4,250,0.004708664,0.768017232,85
90,8,125,0.011331226,1.374933481,103
90,10,100,0.014621559,1.671358228,114
90,16,63,0.020266635,2.537265539,128
90,20,50,0.022563318,3.133497715,137
90,25,40,0.024898274,3.858518124,146
90,32,32,0.028935149,4.758061409,155
90,40,25,0.035778023,6.021264553,167
90,50,20,0.050764177,7.457584381,180
90,64,16,0.065665312,9.247644424,194
90,100,10,0.092944257,14.60908318,231
90,125,8,0.125198603,18.17036819,254
90,200,5,0.192541346,28.87286949,322
90,250,4,0.221210018,36.01019287,374
90,500,2,0.400258958,71.62445068,570
90,1000,1,0.876833737,142.8571472,999
91,1,1000,4.04E-16,0.261199415,0
91,2,500,0.002273398,0.451333255,44
91,4,250,0.00526607,0.787282586,79
91,8,125,0.020431792,1.409224749,112
91,10,100,0.023191418,1.704667568,110
91,16,63,0.033856302,2.572884321,134
91,20,50,0.036046151,3.171250582,142
91,25,40,0.038860705,3.894554138,147
91,32,32,0.045531746,4.807677746,165
91,40,25,0.056300834,6.068162918,173
91,50,20,0.067628428,7.504527092,184
91,64,16,0.080750331,9.293622971,198
91,100,10,0.116928943,14.67486095,241
91,125,8,0.147207975,18.2437706,267
91,200,5,0.223089397,28.96467209,339
91,250,4,0.274189144,36.10199738,387
91,500,2,0.556813419,71.70485687,599
91,1000,1,1.084911108,142.8571472,999
92,1,1000,3.73E-16,0.255429417,0
92,2,500,0.001219456,0.444877177,47
92,4,250,0.003475323,0.777751744,80
92,8,125,0.008903187,1.397533417,101
92,10,100,0.019759892,1.695856929,111
92,16,63,0.02620708,2.557007074,132
92,20,50,0.03062694,3.16366601,142
92,25,40,0.037712075,3.889606953,150
92,32,32,0.043401096,4.794620037,164
92,40,25,0.048270229,6.055360794,174
92,50,20,0.059750076,7.488119602,187
92,64,16,0.074755542,9.281774521,203
92,100,10,0.114124864,14.64867878,253
92,125,8,0.131031543,18.22692871,275
92,200,5,0.198397666,28.93285179,360
92,250,4,0.250040323,36.05997467,389
92,500,2,0.492644787,71.69776917,605
92,1000,1,1.000680566,142.8571472,999
93,1,1000,3.07E-16,0.258295953,0
93,2,500,0.001641941,0.448394775,43
93,4,250,0.003982156,0.782368362,73
93,8,125,0.017423786,1.391623855,90
93,10,100,0.019138547,1.694399357,97
93,16,63,0.024887383,2.558871746,113
93,20,50,0.028731449,3.154666424,120
93,25,40,0.035022978,3.880381346,127
93,32,32,0.041385062,4.785610199,138
93,40,25,0.045827962,6.043570518,148
93,50,20,0.05546324,7.484594822,162
93,64,16,0.065130003,9.270247459,173
93,100,10,0.110083543,14.63563251,216
93,125,8,0.13420254,18.19770432,240
93,200,5,0.225848109,28.91087914,311
93,250,4,0.280546755,36.02616501,349
93,500,2,0.57113713,71.62888336,567
93,1000,1,1.005718827,142.8571472,999
94,1,1000,4.51E-16,0.255234301,0
94,2,500,0.001263352,0.444402605,45
94,4,250,0.006461161,0.776955783,76
94,8,125,0.011587194,1.388916254,95
94,10,100,0.01260591,1.690053225,105
94,16,63,0.017224969,2.558508396,127
94,20,50,0.024162153,3.160805702,134
94,25,40,0.027257485,3.892283201,139
94,32,32,0.033701248,4.796198368,161
94,40,25,0.043420296,6.063699245,172
94,50,20,0.047837514,7.484902859,173
94,64,16,0.06836234,9.291976929,200
94,100,10,0.121793367,14.64014912,227
94,125,8,0.147599339,18.22067833,253
94,200,5,0.241485059,28.91645813,329
94,250,4,0.286096364,36.04759598,374
94,500,2,0.536945641,71.66100311,584
94,1000,1,0.973472059,142.8571472,999
95,1,1000,3.52E-16,0.257987231,0
95,2,500,0.001417011,0.447892815,45
95,4,250,0.009327728,0.782372057,72
95,8,125,0.016076956,1.398432016,98
95,10,100,0.017316701,1.69880259,112
95,16,63,0.026132923,2.56735158,128
95,20,50,0.031491466,3.167141676,134
95,25,40,0.036449526,3.892105103,145
95,32,32,0.041859955,4.797177792,153
95,40,25,0.051670831,6.060252666,169
95,50,20,0.057998527,7.497958183,180
95,64,16,0.079050094,9.281285286,193
95,100,10,0.122941837,14.64438915,233
95,125,8,0.153822362,18.21650505,262
95,200,5,0.248965889,28.9244957,338
95,250,4,0.294002265,36.05755997,391
95,500,2,0.527186573,71.67441559,597
95,1000,1,1.024262786,142.8571472,999
96,1,1000,2.82E-16,0.25679484,0
96,2,500,0.003063121,0.447211355,45
96,4,250,0.005604698,0.779839754,78
96,8,125,0.016610123,1.39447093,111
96,10,100,0.018069301,1.693234921,117
96,16,63,0.026351681,2.558104515,136
96,20,50,0.028104099,3.159666777,139
96,25,40,0.037475366,3.880343914,153
96,32,32,0.051751152,4.782398224,164
96,40,25,0.062635414,6.047683716,176
96,50,20,0.078282237,7.47738409,191
96,64,16,0.089218237,9.271336555,201
96,100,10,0.113966115,14.63245678,243
96,125,8,0.150790825,18.20482063,269
96,200,5,0.236020178,28.90772629,332
96,250,4,0.28008914,36.04912949,375
96,500,2,0.534241498,71.65368652,594
96,1000,1,1.001074553,142.8571472,999
97,1,1000,2.82E-16,0.262082189,0
97,2,500,0.002302526,0.451600015,37
97,4,250,0.008342022,0.787640035,70
97,8,125,0.017975591,1.404333711,97
97,10,100,0.018896369,1.706582665,106
97,16,63,0.026051095,2.574173689,126
97,20,50,0.02886961,3.174771309,137
97,25,40,0.030668955,3.899181366,142
97,32,32,0.041053459,4.802259445,157
97,40,25,0.048997123,6.054188251,165
97,50,20,0.054059699,7.491175652,176
97,64,16,0.073506728,9.287817955,195
97,100,10,0.119869843,14.65543842,235
97,125,8,0.160582989,18.23535728,260
97,200,5,0.24449493,28.95113182,329
97,250,4,0.28889665,36.07515717,367
97,500,2,0.577414453,71.70360565,587
97,1000,1,1.073939204,142.8571472,999
98,1,1000,4.35E-16,0.254415751,0
98,2,500,0.001571365,0.442175776,45
98,4,250,0.003746997,0.774207473,76
98,8,125,0.009471979,1.390109897,99
98,10,100,0.010136137,1.690765023,112
98,16,63,0.018236984,2.553541183,131
98,20,50,0.019682478,3.156059504,132
98,25,40,0.02260495,3.882784605,141
98,32,32,0.03405885,4.783333302,156
98,40,25,0.03906104,6.054478645,169
98,50,20,0.044815812,7.486148834,180
98,64,16,0.055628154,9.275338173,200
98,100,10,0.077615216,14.6538744,236
98,125,8,0.114678293,18.22358704,266
98,200,5,0.18302156,28.93129349,341
98,250,4,0.231319979,36.04273987,381
98,500,2,0.477878869,71.69194031,604
98,1000,1,0.978992939,142.8571472,999
99,1,1000,3.21E-16,0.257000685,0
99,2,500,0.008310365,0.447732419,47
99,4,250,0.01137147,0.783877075,78
99,8,125,0.018285539,1.40014267,111
99,10,100,0.019056154,1.698779702,114
99,16,63,0.035175808,2.561495066,133
99,20,50,0.043719176,3.161704302,141
99,25,40,0.045714311,3.886534214,148
99,32,32,0.063373469,4.785665035,158
99,40,25,0.070315726,6.04784441,178
99,50,20,0.088610969,7.477916718,183
99,64,16,0.103277892,9.26812458,202
99,100,10,0.140830487,14.63380718,241
99,125,8,0.173441038,18.2057724,268
99,200,5,0.274032563,28.88847733,329
99,250,4,0.311208934,36.03401184,382
99,500,2,0.531549215,71.68210602,609
99,1000,1,1.015741825,142.8571472,999
