model,layer,matrix_type,tensor_key,rows,columns,num_weights,minimum,maximum,mean,std,max_abs,max_to_std,skewness,pearson_kurtosis,excess_kurtosis,abs_percentile_99,abs_percentile_99_9,abs_percentile_99_99,percent_above_5_std,percent_above_10_std,percent_above_20_std,global_int8_scale,global_int8_mse,global_int8_zeroed_percent,global_int4_scale,global_int4_mse,global_int4_zeroed_percent,grouped_int4_group_size,grouped_int4_number_of_scales,grouped_int4_average_scale,grouped_int4_maximum_scale,grouped_int4_mse,grouped_int4_zeroed_percent,int4_to_int8_mse_ratio,grouped_vs_global_int4_mse_improvement,grouped_int4_zeroed_point_reduction
TinyLlama/TinyLlama-1.1B-Chat-v1.0,11,k_proj,model.layers.11.self_attn.k_proj.weight,256,2048,524288,-0.376953125,0.345703125,-5.898110248381272e-05,0.044467147439718246,0.376953125,8.477115054682006,-0.010090673342347145,4.560543537139893,1.5605435371398926,0.1337890625,0.189453125,0.2490234375,0.0255584716796875,0.0,0.0,0.0029681348241865635,7.338468321904656e-07,3.4238815307617188,0.0538504458963871,0.0002349496353417635,52.91252136230469,64,8192,0.015994608402252197,0.0538504458963871,2.4610822947579436e-05,15.427589416503906,320.16168093341815,9.546598089881089,37.48493194580078
TinyLlama/TinyLlama-1.1B-Chat-v1.0,11,o_proj,model.layers.11.self_attn.o_proj.weight,2048,2048,4194304,-0.265625,0.41796875,1.9868962226610165e-06,0.014591961167752743,0.41796875,28.643767975731937,0.00963454321026802,4.092989444732666,1.092989444732666,0.039794921875,0.055419921875,0.0791015625,0.015330314636230469,0.0006198883056640625,4.76837158203125e-05,0.0032910925801843405,9.028102567754104e-07,9.597039222717285,0.0597098208963871,0.0001767055073287338,95.59624195098877,64,65536,0.005351853556931019,0.0597098208963871,2.5252102204831317e-06,14.888739585876465,195.72828952993646,69.9765531975892,80.7075023651123
TinyLlama/TinyLlama-1.1B-Chat-v1.0,11,q_proj,model.layers.11.self_attn.q_proj.weight,2048,2048,4194304,-0.392578125,0.37109375,1.3490542187355459e-05,0.02556460350751877,0.392578125,15.356315809261012,-0.004409184679389,5.930461883544922,2.930461883544922,0.0791015625,0.1259765625,0.185546875,0.09489059448242188,0.0010728836059570312,0.0,0.0030911662615835667,7.959743015817367e-07,6.411647796630859,0.0560825876891613,0.00022363470634445548,77.6663064956665,64,65536,0.009205982089042664,0.0560825876891613,8.431439709966071e-06,15.798568725585938,280.95719409540635,26.52390505504254,61.867737770080566
TinyLlama/TinyLlama-1.1B-Chat-v1.0,11,up_proj,model.layers.11.mlp.up_proj.weight,5632,2048,11534336,-0.232421875,0.2119140625,-8.404011168750003e-06,0.017395664006471634,0.232421875,13.36090849498663,-0.0023383761290460825,3.1588590145111084,0.1588590145111084,0.04541015625,0.058837890625,0.07373046875,0.003069097345525568,8.66976651278409e-05,0.0,0.001830093446187675,2.7898704502149485e-07,4.259612343528054,0.033203125,9.084399061976e-05,66.62352301857688,64,180224,0.0065377638675272465,0.033203125,3.6270409964345163e-06,15.124719793146307,325.6208208978336,25.046309294287607,51.49880322543057
TinyLlama/TinyLlama-1.1B-Chat-v1.0,11,v_proj,model.layers.11.self_attn.v_proj.weight,256,2048,524288,-0.06298828125,0.06689453125,4.050618372275494e-05,0.011505107395350933,0.06689453125,5.814333491318058,0.002796333283185959,3.546659469604492,0.5466594696044922,0.03173828125,0.04248046875,0.052490234375,0.00400543212890625,0.0,0.0,0.0005267285741865635,2.314004987624685e-08,2.1047592163085938,0.009556361474096775,7.561674010503339e-06,35.09941101074219,64,8192,0.004370757378637791,0.009556361474096775,1.6508388398506213e-06,16.41387939453125,326.778639239899,4.580504061309563,18.685531616210938
TinyLlama/TinyLlama-1.1B-Chat-v1.0,12,down_proj,model.layers.12.mlp.down_proj.weight,2048,5632,11534336,-0.416015625,0.8046875,-6.2244707805803046e-06,0.01696249283850193,0.8046875,47.439224155396445,0.008766703307628632,4.027128219604492,1.0271282196044922,0.044677734375,0.05859375,0.07861328125,0.006901134144176136,0.0005808743563565341,3.467906605113637e-05,0.006336121819913387,3.344434617247316e-06,15.263713489879262,0.1149553582072258,0.0002851183235179633,99.8784672130238,64,180224,0.006420035380870104,0.1149553582072258,3.532276650730637e-06,15.361109646883877,85.25157646903976,80.7180047630153,84.51735756613992
TinyLlama/TinyLlama-1.1B-Chat-v1.0,12,gate_proj,model.layers.12.mlp.gate_proj.weight,5632,2048,11534336,-0.416015625,0.578125,-1.3697802387468982e-05,0.021163268014788628,0.578125,27.31737837445585,-0.0040093823336064816,4.045927047729492,1.0459270477294922,0.057861328125,0.08251953125,0.123046875,0.022012537175958805,0.0008236278187144886,8.669766512784092e-06,0.004552165511995554,1.7263396330235992e-06,9.135332974520596,0.0825892835855484,0.00035780391772277653,94.7610161521218,64,180224,0.007880845107138157,0.0825892835855484,5.4956790336291306e-06,15.234236283735795,207.26160187616185,65.10640733079656,79.526779868386
TinyLlama/TinyLlama-1.1B-Chat-v1.0,12,k_proj,model.layers.12.self_attn.k_proj.weight,256,2048,524288,-0.48828125,0.47265625,-9.965570643544197e-05,0.04619525372982025,0.48828125,10.56994410845289,0.001530681736767292,4.547408580780029,1.5474085807800293,0.1357421875,0.1962890625,0.27734375,0.03223419189453125,0.00057220458984375,0.0,0.0038447342813014984,1.2320730320425355e-06,3.9356231689453125,0.0697544664144516,0.0003948105440940708,60.23750305175781,64,8192,0.016908040270209312,0.0697544664144516,2.6872083253692836e-05,15.464019775390625,320.4441082843542,14.692219444497844,44.77348327636719
TinyLlama/TinyLlama-1.1B-Chat-v1.0,12,o_proj,model.layers.12.self_attn.o_proj.weight,2048,2048,4194304,-0.404296875,0.349609375,-4.031356183986645e-06,0.015661180019378662,0.404296875,25.81522429981237,-0.003753865137696266,4.060197830200195,1.0601978302001953,0.042236328125,0.057861328125,0.08154296875,0.012493133544921875,0.0009775161743164062,4.76837158203125e-05,0.0031834400724619627,8.444169452559436e-07,8.613920211791992,0.0577566958963871,0.00018919227295555174,93.33882331848145,64,65536,0.005725976079702377,0.0577566958963871,2.8762456167896744e-06,14.7658109664917,224.05077730671,65.77750935148542,78.57301235198975
TinyLlama/TinyLlama-1.1B-Chat-v1.0,12,q_proj,model.layers.12.self_attn.q_proj.weight,2048,2048,4194304,-0.283203125,0.416015625,-1.923824856930878e-05,0.025878682732582092,0.416015625,16.07561054397189,0.0009782712440937757,4.44011116027832,1.4401111602783203,0.07568359375,0.11083984375,0.1513671875,0.03407001495361328,0.000286102294921875,0.0,0.003275713650509715,8.945949048211332e-07,5.870795249938965,0.0594308041036129,0.0002615624398458749,77.94327735900879,64,65536,0.009441404603421688,0.0594308041036129,8.26773339213105e-06,15.335679054260254,292.3808736627805,31.636535364677005,62.607598304748535
TinyLlama/TinyLlama-1.1B-Chat-v1.0,12,up_proj,model.layers.12.mlp.up_proj.weight,5632,2048,11534336,-0.2392578125,0.302734375,-9.441703241463983e-07,0.017195144668221474,0.302734375,17.605805641140464,-0.0013567152200266719,3.277845859527588,0.2778458595275879,0.045166015625,0.059326171875,0.07763671875,0.005704706365411932,0.00022541392933238637,0.0,0.0023837352637201548,4.7375149847539433e-07,5.689109455455434,0.0432477667927742,0.0001451603602617979,79.61147481744939,64,180224,0.006509943399578333,0.0432477667927742,3.613488161136047e-06,15.32365625554865,306.4061237356429,40.17181011495575,64.28781856190074
TinyLlama/TinyLlama-1.1B-Chat-v1.0,12,v_proj,model.layers.12.self_attn.v_proj.weight,256,2048,524288,-0.07470703125,0.07177734375,-5.349510320229456e-05,0.014429032802581787,0.07470703125,5.177549477649858,-0.004719511605799198,3.3401477336883545,0.3401477336883545,0.038818359375,0.051025390625,0.0621490478515625,0.000762939453125,0.0,0.0,0.000588244351092726,2.8888944569871455e-08,1.840972900390625,0.01067243330180645,9.427064469491597e-06,30.919265747070312,64,8192,0.005490567069500685,0.01067243330180645,2.566015155025525e-06,16.495513916015625,326.3208334486255,3.673814806209834,14.423751831054688
TinyLlama/TinyLlama-1.1B-Chat-v1.0,13,down_proj,model.layers.13.mlp.down_proj.weight,2048,5632,11534336,-0.796875,0.490234375,6.512328582175542e-06,0.01715710386633873,0.796875,46.44577582603692,-0.0025261545088142157,3.9667677879333496,0.9667677879333496,0.045166015625,0.0595703125,0.07958984375,0.007412650368430398,0.0005201859907670455,4.334883256392045e-05,0.006274606101214886,3.280084683865425e-06,14.950102025812322,0.1138392835855484,0.00029131013434380293,99.85035116022283,64,180224,0.00649600476026535,0.1138392835855484,3.623152451837086e-06,15.359288995916193,88.81177238403116,80.40239493540957,84.49106216430664
TinyLlama/TinyLlama-1.1B-Chat-v1.0,13,gate_proj,model.layers.13.mlp.gate_proj.weight,5632,2048,11534336,-0.494140625,0.55859375,-4.4689830247079954e-05,0.02107381820678711,0.55859375,26.50652788777011,-0.000954093411564827,4.306931495666504,1.306931495666504,0.0576171875,0.08251953125,0.126953125,0.025098974054509945,0.0012137673117897727,6.935813210227273e-05,0.0043983762152493,1.612931328054401e-06,8.842364224520596,0.0797991082072258,0.00034650691668502986,94.11218816583806,64,180224,0.007861022837460041,0.0797991082072258,5.492904620041372e-06,15.228817679665305,214.83054526754339,63.082638540776266,78.88337048617277
TinyLlama/TinyLlama-1.1B-Chat-v1.0,13,k_proj,model.layers.13.self_attn.k_proj.weight,256,2048,524288,-0.400390625,0.40234375,-8.30502813187195e-06,0.04693114757537842,0.40234375,8.573064388714894,-0.0020307893864810467,4.6144256591796875,1.6144256591796875,0.140625,0.205078125,0.279296875,0.034332275390625,0.0,0.0,0.0031680609099566936,8.356753369298531e-07,3.2461166381835938,0.0574776791036129,0.0002716038143262267,52.28099822998047,64,8192,0.016903415322303772,0.0574776791036129,2.712740024435334e-05,15.285873413085938,325.0111644123168,10.012157887586813,36.99512481689453
TinyLlama/TinyLlama-1.1B-Chat-v1.0,13,o_proj,model.layers.13.self_attn.o_proj.weight,2048,2048,4194304,-0.421875,0.2890625,-8.913907549867872e-07,0.015084277838468552,0.421875,27.967861936626285,-0.0028995429165661335,3.8898727893829346,0.8898727893829346,0.041015625,0.056396484375,0.0771484375,0.011396408081054688,0.0005245208740234375,2.384185791015625e-05,0.0033218504395335913,9.190234209199843e-07,9.288859367370605,0.0602678582072258,0.00018680241191759706,95.12629508972168,64,65536,0.005525614600628614,0.0602678582072258,2.675474888746976e-06,14.811015129089355,203.26186217387075,69.82028226214582,80.31527996063232
TinyLlama/TinyLlama-1.1B-Chat-v1.0,13,q_proj,model.layers.13.self_attn.q_proj.weight,2048,2048,4194304,-0.443359375,0.345703125,6.990097972447984e-06,0.02542901039123535,0.443359375,17.435180063193226,-0.000792717095464468,4.349974632263184,1.3499746322631836,0.07421875,0.1064453125,0.1416015625,0.024962425231933594,0.00035762786865234375,0.0,0.0034910186659544706,1.0156941243621986e-06,6.396245956420898,0.0633370503783226,0.00028582377126440406,80.97736835479736,64,65536,0.009284472092986107,0.0633370503783226,7.973819265316706e-06,15.353989601135254,281.4073296366522,35.845278373393334,65.62337875366211
TinyLlama/TinyLlama-1.1B-Chat-v1.0,13,up_proj,model.layers.13.mlp.up_proj.weight,5632,2048,11534336,-0.32421875,0.208984375,-6.174819645821117e-06,0.017398366704583168,0.32421875,18.635010717103267,-0.00014365855895448476,3.2970917224884033,0.2970917224884033,0.045654296875,0.06005859375,0.07861328125,0.005670027299360795,0.00023408369584517047,0.0,0.002552903490141034,5.431201657302154e-07,6.018170443448153,0.0463169626891613,0.00016225347644649446,81.95261521772905,64,180224,0.006586234550923109,0.0463169626891613,3.7019572118879296e-06,15.330826152454723,298.7432371036114,43.82910637796059,66.62178906527433
TinyLlama/TinyLlama-1.1B-Chat-v1.0,13,v_proj,model.layers.13.self_attn.v_proj.weight,256,2048,524288,-0.07421875,0.0732421875,-2.6891575544141233e-05,0.012301160022616386,0.07421875,6.033475693637396,0.004038188140839338,3.3167881965637207,0.3167881965637207,0.032958984375,0.043701171875,0.0537109375,0.00171661376953125,0.0,0.0,0.0005843996186740696,2.8443810862199825e-08,2.0597457885742188,0.010602678172290325,9.328306077804882e-06,35.064125061035156,64,8192,0.004656488541513681,0.010602678172290325,1.8550799723016098e-06,15.989494323730469,327.9555655533366,5.028519641787298,19.074630737304688
TinyLlama/TinyLlama-1.1B-Chat-v1.0,14,down_proj,model.layers.14.mlp.down_proj.weight,2048,5632,11534336,-0.64453125,0.5234375,1.947191094586742e-06,0.017604371532797813,0.64453125,36.61199996825825,-0.0017630909569561481,3.900099754333496,0.9000997543334961,0.04638671875,0.0615234375,0.08447265625,0.008409673517400568,0.0007109208540482955,6.068836558948863e-05,0.0050750491209328175,2.1473342712852173e-06,11.838722229003906,0.0920758917927742,0.00029603566508740187,98.93840443004261,64,180224,0.006694041658192873,0.0920758917927742,3.854416718240827e-06,15.45173471624201,137.86193842573905,76.80427071790874,83.4866697138006
TinyLlama/TinyLlama-1.1B-Chat-v1.0,14,gate_proj,model.layers.14.mlp.gate_proj.weight,5632,2048,11534336,-0.478515625,0.5703125,-8.12518919701688e-05,0.021133529022336006,0.5703125,26.986146014574153,-0.0053954352624714375,4.290979385375977,1.2909793853759766,0.0576171875,0.08251953125,0.1259765625,0.023191625421697445,0.0011617487127130682,5.201859907670455e-05,0.004490649793297052,1.6809755152280559e-06,9.02273871681907,0.0814732164144516,0.0003536865406204015,94.41557797518644,64,180224,0.00791552197188139,0.0814732164144516,5.561260422837222e-06,15.33907110040838,210.4055278713666,63.5982697677659,79.07650687477806
TinyLlama/TinyLlama-1.1B-Chat-v1.0,14,k_proj,model.layers.14.self_attn.k_proj.weight,256,2048,524288,-0.421875,0.498046875,-8.50469950819388e-06,0.04821639508008957,0.498046875,10.329409201428726,0.019209491088986397,4.991095542907715,1.9910955429077148,0.1484375,0.2158203125,0.294921875,0.04444122314453125,0.00019073486328125,0.0,0.003921628929674625,1.277878936889465e-06,4.1408538818359375,0.0711495503783226,0.00040432228706777096,61.20452880859375,64,8192,0.01735849678516388,0.0711495503783226,2.937151657533832e-05,15.523910522460938,316.40108886366625,13.765795376302039,45.68061828613281
TinyLlama/TinyLlama-1.1B-Chat-v1.0,14,o_proj,model.layers.14.self_attn.o_proj.weight,2048,2048,4194304,-0.3046875,0.392578125,-6.566291631315835e-06,0.015524579212069511,0.392578125,25.28752113904588,-0.008167847990989685,4.976014614105225,1.9760146141052246,0.04296875,0.06298828125,0.1103515625,0.035881996154785156,0.00247955322265625,2.384185791015625e-05,0.0030911662615835667,7.966987141116988e-07,8.672881126403809,0.0560825876891613,0.0001769787777448073,92.9027795791626,64,65536,0.005661575123667717,0.0560825876891613,2.8720744467136683e-06,15.018057823181152,222.14015738952796,61.62053979739726,77.88472175598145
TinyLlama/TinyLlama-1.1B-Chat-v1.0,14,q_proj,model.layers.14.self_attn.q_proj.weight,2048,2048,4194304,-0.53125,0.423828125,-2.3278775188373402e-05,0.025603653863072395,0.53125,20.748991641627,0.0017683887854218483,5.266574382781982,2.2665743827819824,0.07666015625,0.115234375,0.1689453125,0.0522613525390625,0.0012159347534179688,2.384185791015625e-05,0.004183070734143257,1.4583941947421408e-06,7.959842681884766,0.0758928582072258,0.0003574062429834157,87.53588199615479,64,65536,0.009293025359511375,0.0758928582072258,8.316754247061908e-06,15.470647811889648,245.06833904848946,42.97424600584753,72.06523418426514
TinyLlama/TinyLlama-1.1B-Chat-v1.0,14,up_proj,model.layers.14.mlp.up_proj.weight,5632,2048,11534336,-0.380859375,0.30078125,3.921963980246801e-06,0.01786836050450802,0.380859375,21.314735333659335,-0.0022909981198608875,3.400205373764038,0.4002053737640381,0.047119140625,0.062255859375,0.0830078125,0.006849115545099432,0.0003641301935369318,8.669766512784092e-06,0.0029988926835358143,7.497390015487326e-07,6.893643465909091,0.0544084832072258,0.0002057928213616833,87.30193918401545,64,180224,0.006774179637432098,0.0544084832072258,3.930506863980554e-06,15.383668379350143,274.48594902569823,52.357832840233264,71.91827080466531
TinyLlama/TinyLlama-1.1B-Chat-v1.0,14,v_proj,model.layers.14.self_attn.v_proj.weight,256,2048,524288,-0.0859375,0.0947265625,1.377739681629464e-05,0.01336649339646101,0.0947265625,7.086867115430615,0.006092846393585205,3.586728811264038,0.5867288112640381,0.036865234375,0.0498046875,0.0673828125,0.01087188720703125,0.0,0.0,0.0007458784384652972,4.639818484974967e-08,2.4349212646484375,0.013532365672290325,1.5182419701886829e-05,41.237640380859375,64,8192,0.005133641418069601,0.013532365672290325,2.2937622361496324e-06,16.239166259765625,327.22012188734885,6.61900325265291,24.99847412109375
TinyLlama/TinyLlama-1.1B-Chat-v1.0,15,down_proj,model.layers.15.mlp.down_proj.weight,2048,5632,11534336,-0.49609375,0.59765625,1.527410972812504e-06,0.017685847356915474,0.59765625,33.792910112746505,-0.003834871342405677,3.884307861328125,0.884307861328125,0.04638671875,0.06103515625,0.0849609375,0.008331645618785511,0.0007716092196377841,7.802789861505681e-05,0.004705954808741808,1.8446258991389186e-06,10.909982161088424,0.0853794664144516,0.00029227195773273706,98.2571688565341,64,180224,0.00669919652864337,0.0853794664144516,3.852613190247212e-06,15.356792103160512,158.44511229576207,75.86330194596638,82.90037675337358
TinyLlama/TinyLlama-1.1B-Chat-v1.0,15,gate_proj,model.layers.15.mlp.gate_proj.weight,5632,2048,11534336,-0.337890625,0.435546875,-5.700129258912057e-05,0.021068481728434563,0.435546875,20.672912296863554,-0.003345635486766696,3.8412275314331055,0.8412275314331055,0.057373046875,0.08203125,0.11962890625,0.02066005359996449,0.0004941766912286931,8.669766512784092e-06,0.003429502947255969,9.795980986382347e-07,6.877725774591619,0.0622209832072258,0.00026770500699058175,86.63634386929598,64,180224,0.007868382148444653,0.0622209832072258,5.441926987259649e-06,15.262933210893111,273.280447729253,49.19305378725561,71.37341065840288
TinyLlama/TinyLlama-1.1B-Chat-v1.0,15,k_proj,model.layers.15.self_attn.k_proj.weight,256,2048,524288,-0.48046875,0.455078125,5.0072267185896635e-05,0.04283091425895691,0.48046875,11.217802802318728,0.007734415587037802,5.2144269943237305,2.2144269943237305,0.130859375,0.1943359375,0.28125,0.0537872314453125,0.00057220458984375,0.0,0.003783218562602997,1.1900804111064645e-06,4.3567657470703125,0.0686383917927742,0.0003751888871192932,64.57767486572266,64,8192,0.015644807368516922,0.0686383917927742,2.3993316062842496e-05,15.616226196289062,315.263475995261,15.637225222916705,48.961448669433594
TinyLlama/TinyLlama-1.1B-Chat-v1.0,15,o_proj,model.layers.15.self_attn.o_proj.weight,2048,2048,4194304,-0.423828125,0.244140625,1.4073562851990573e-05,0.01585043966770172,0.423828125,26.739203068519938,-0.009449155069887638,4.24014139175415,1.2401413917541504,0.0439453125,0.06298828125,0.08837890625,0.020766258239746094,0.000667572021484375,4.76837158203125e-05,0.0033372293692082167,9.280336144001922e-07,8.970022201538086,0.060546875,0.00019546537077985704,94.26672458648682,64,65536,0.00578166963532567,0.060546875,2.969744627989712e-06,14.830565452575684,210.6231581990599,65.81891551805651,79.43615913391113
TinyLlama/TinyLlama-1.1B-Chat-v1.0,15,q_proj,model.layers.15.self_attn.q_proj.weight,2048,2048,4194304,-0.435546875,0.37890625,-4.221968993078917e-05,0.02596469782292843,0.435546875,16.77457900609131,-0.024953529238700867,6.039120197296143,3.0391201972961426,0.080078125,0.12255859375,0.1962890625,0.07212162017822266,0.002765655517578125,0.0,0.003429502947255969,9.804771252674982e-07,7.047104835510254,0.0622209832072258,0.00026353501016274095,80.78174591064453,64,65536,0.009409742429852486,0.0622209832072258,8.994463314593304e-06,15.786004066467285,268.7824155926556,29.299692593682785,64.99574184417725
TinyLlama/TinyLlama-1.1B-Chat-v1.0,15,up_proj,model.layers.15.mlp.up_proj.weight,5632,2048,11534336,-0.390625,0.40234375,-6.271591246331809e-06,0.018005823716521263,0.40234375,22.34520099354461,0.00011235272540943697,3.312136650085449,0.3121366500854492,0.04736328125,0.06201171875,0.07958984375,0.004308873956853693,0.00022541392933238637,1.7339533025568183e-05,0.0031680609099566936,8.360038918908685e-07,7.187080383300781,0.0574776791036129,0.00022219534730538726,89.02417096224698,64,180224,0.0068047125823795795,0.0574776791036129,3.952678071073024e-06,15.28214541348544,265.78267094286747,56.21387406464611,73.74202554876155
TinyLlama/TinyLlama-1.1B-Chat-v1.0,15,v_proj,model.layers.15.self_attn.v_proj.weight,256,2048,524288,-0.1552734375,0.1376953125,-2.1025558453402482e-05,0.013716885820031166,0.1552734375,11.319875337392522,-0.01294761337339878,4.34512186050415,1.3451218605041504,0.038330078125,0.057373046875,0.09033203125,0.0453948974609375,0.00057220458984375,0.0,0.0012226254912093282,1.2430079721070797e-07,3.9903640747070312,0.02218191884458065,4.001628258265555e-05,61.42749786376953,64,8192,0.005628409795463085,0.02218191884458065,2.8184815619169967e-06,18.246841430664062,321.93102120513447,14.19781598835026,43.18065643310547
TinyLlama/TinyLlama-1.1B-Chat-v1.0,16,down_proj,model.layers.16.mlp.down_proj.weight,2048,5632,11534336,-0.58984375,0.671875,-3.1097222290554782e-06,0.017636869102716446,0.671875,38.09491333677343,0.001435890095308423,4.007931232452393,1.0079312324523926,0.046142578125,0.06103515625,0.0869140625,0.009363347833806818,0.001040371981534091,4.334883256392045e-05,0.005290354136377573,2.332365511392709e-06,12.252972342751242,0.0959821417927742,0.00030032239737920463,99.22803531993519,64,180224,0.006689819972962141,0.0959821417927742,3.852323061437346e-06,15.366918390447443,128.76300730406328,77.9587777529621,83.86111692948775
TinyLlama/TinyLlama-1.1B-Chat-v1.0,16,gate_proj,model.layers.16.mlp.gate_proj.weight,5632,2048,11534336,-0.58203125,0.322265625,-5.8081899624085054e-05,0.02163536101579666,0.58203125,26.90185061275569,-0.004868439398705959,3.857468366622925,0.8574683666229248,0.05908203125,0.0849609375,0.123046875,0.02197785810990767,0.00033812089399857956,8.669766512784092e-06,0.004582923371344805,1.7510375300844316e-06,8.931524103338068,0.0831473246216774,0.0003709131560754031,94.46718042547053,64,180224,0.008029071614146233,0.0831473246216774,5.675494776369305e-06,15.093049136075107,211.82478941928696,65.3534485873814,79.37413128939542
TinyLlama/TinyLlama-1.1B-Chat-v1.0,16,k_proj,model.layers.16.self_attn.k_proj.weight,256,2048,524288,-0.388671875,0.373046875,8.232123946072534e-06,0.04399804770946503,0.388671875,8.833843664303938,-0.005975231993943453,4.328152656555176,1.3281526565551758,0.1279296875,0.18359375,0.255859375,0.02803802490234375,0.0,0.0,0.003060408402234316,7.800664434398641e-07,3.2617568969726562,0.0555245541036129,0.0002545617753639817,52.403831481933594,64,8192,0.016203077509999275,0.0555245541036129,2.4541226594010368e-05,15.471076965332031,326.33345211138555,10.372822009887278,36.93275451660156
TinyLlama/TinyLlama-1.1B-Chat-v1.0,16,o_proj,model.layers.16.self_attn.o_proj.weight,2048,2048,4194304,-0.212890625,0.3046875,-5.042587872594595e-06,0.01578199677169323,0.3046875,19.30601712873817,0.003068342339247465,3.6807782649993896,0.6807782649993896,0.04248046875,0.058837890625,0.08349609375,0.013947486877441406,0.0005006790161132812,0.0,0.00239911419339478,4.793428729499283e-07,6.369805335998535,0.0435267873108387,0.00013828714145347476,83.94629955291748,64,65536,0.005825999192893505,0.0435267873108387,2.9534023724409053e-06,14.916753768920898,288.49316273848115,46.82299396244619,69.02954578399658
TinyLlama/TinyLlama-1.1B-Chat-v1.0,16,q_proj,model.layers.16.self_attn.q_proj.weight,2048,2048,4194304,-0.427734375,0.51953125,-1.779821286618244e-05,0.026472825556993484,0.51953125,19.625077379122168,0.001786459470167756,5.580320835113525,2.5803208351135254,0.08056640625,0.123046875,0.17919921875,0.06356239318847656,0.001621246337890625,0.0,0.004090797156095505,1.3943503063273965e-06,7.687568664550781,0.07421875,0.00035112490877509117,86.0687255859375,64,65536,0.00967218168079853,0.07421875,9.150181540462654e-06,15.790009498596191,251.8197236244923,38.3735456200946,70.27871608734131
TinyLlama/TinyLlama-1.1B-Chat-v1.0,16,up_proj,model.layers.16.mlp.up_proj.weight,5632,2048,11534336,-0.24609375,0.46484375,4.944441116094822e-06,0.018000787124037743,0.46484375,25.82352353799356,0.003326736157760024,3.270738363265991,0.2707383632659912,0.04736328125,0.061767578125,0.0771484375,0.0027916648171164775,0.00013871626420454547,2.6009299538352273e-05,0.00366018689237535,1.11621909582027e-06,8.274234424937855,0.06640625,0.00025817647110670805,93.50171522660689,64,180224,0.006766289006918669,0.06640625,3.897614988090936e-06,15.141227028586648,231.2955154355098,66.23960342300605,78.36048819802025
TinyLlama/TinyLlama-1.1B-Chat-v1.0,16,v_proj,model.layers.16.self_attn.v_proj.weight,256,2048,524288,-0.083984375,0.1044921875,-1.507493834651541e-06,0.015130477957427502,0.1044921875,6.9060731454755615,-0.0009102520998567343,3.4061458110809326,0.4061458110809326,0.041015625,0.055419921875,0.0673828125,0.0034332275390625,0.0,0.0,0.0008227731450460851,5.633809507799015e-08,2.3950576782226562,0.014927455224096775,1.8429695046506822e-05,39.81361389160156,64,8192,0.0057557630352675915,0.014927455224096775,2.8387066777213477e-06,16.13903045654297,327.1266985686002,6.492285797312628,23.674583435058594
TinyLlama/TinyLlama-1.1B-Chat-v1.0,17,down_proj,model.layers.17.mlp.down_proj.weight,2048,5632,11534336,-0.408203125,0.62109375,-7.069894763844786e-06,0.017956549301743507,0.62109375,34.58870296085754,0.004460737109184265,3.619825601577759,0.6198256015777588,0.046875,0.06103515625,0.07861328125,0.005435943603515625,0.0005028464577414773,5.201859907670455e-05,0.004890501964837313,1.9915353277610848e-06,11.119053580544211,0.0887276753783226,0.000304977351333946,98.51831089366566,64,180224,0.006751210894435644,0.0887276753783226,3.898588602169184e-06,15.155766227028586,153.13680208565836,78.22763119049182,83.36254466663706
TinyLlama/TinyLlama-1.1B-Chat-v1.0,17,gate_proj,model.layers.17.mlp.gate_proj.weight,5632,2048,11534336,-0.37109375,0.46484375,-8.62304586917162e-05,0.021674027666449547,0.46484375,21.447040538734658,7.259625272126868e-05,3.668717384338379,0.6687173843383789,0.058349609375,0.08251953125,0.1181640625,0.01769499345259233,0.00029477206143465907,8.669766512784092e-06,0.00366018689237535,1.116757744057395e-06,7.01555772261186,0.06640625,0.0003008413768839091,88.04622129960494,64,180224,0.008026503957808018,0.06640625,5.615424015559256e-06,14.973111586137252,269.38821645498035,53.574115872699146,73.07310971346769
TinyLlama/TinyLlama-1.1B-Chat-v1.0,17,k_proj,model.layers.17.self_attn.k_proj.weight,256,2048,524288,-0.4296875,0.443359375,4.281055225874297e-06,0.04042935371398926,0.443359375,10.966274112034345,0.017824534326791763,4.6283416748046875,1.6283416748046875,0.11767578125,0.171875,0.256103515625,0.040435791015625,0.000762939453125,0.0,0.0034910186659544706,1.015552697936073e-06,3.9836883544921875,0.0633370503783226,0.0003265241102781147,61.650848388671875,64,8192,0.015095759183168411,0.0633370503783226,2.1546282368944958e-05,15.756797790527344,321.52355160073506,15.1545452104879,45.89405059814453
TinyLlama/TinyLlama-1.1B-Chat-v1.0,17,o_proj,model.layers.17.self_attn.o_proj.weight,2048,2048,4194304,-0.259765625,0.3671875,-7.240474587888457e-06,0.017050834372639656,0.3671875,21.534869905791908,0.0063910349272191525,4.096767425537109,1.0967674255371094,0.04638671875,0.06494140625,0.10302734375,0.022530555725097656,0.0011682510375976562,2.384185791015625e-05,0.0028912401758134365,6.966585601730912e-07,7.168722152709961,0.0524553582072258,0.00018454145174473524,88.03853988647461,64,65536,0.006244898773729801,0.0524553582072258,3.4227196010760963e-06,14.865422248840332,264.8951183473353,53.916614053548464,73.17311763763428
